iteration,timestamp_start,timestamp_end,duration_seconds,parameter_key,prompt,negative_prompt,cfg_scale,hypothesis,parent_iteration,search_phase,inference_exit_code,evaluation_exit_code,run_status,failure_reason,metrics_json_sha256,output_video_path,composite_relative_gain,metrics_beating_osd,metrics_gain_ge_2pct,psnr_delta_db,target_met,is_best,metric_psnr,delta_vs_osdenhancer_psnr,relative_gain_psnr,metric_ssim,delta_vs_osdenhancer_ssim,relative_gain_ssim,metric_lpips,delta_vs_osdenhancer_lpips,relative_gain_lpips,metric_dists,delta_vs_osdenhancer_dists,relative_gain_dists,metric_clipiqa,delta_vs_osdenhancer_clipiqa,relative_gain_clipiqa,metric_clipiqa_plus,delta_vs_osdenhancer_clipiqa_plus,relative_gain_clipiqa_plus,metric_niqe,delta_vs_osdenhancer_niqe,relative_gain_niqe,metric_ilniqe,delta_vs_osdenhancer_ilniqe,relative_gain_ilniqe,metric_liqe,delta_vs_osdenhancer_liqe,relative_gain_liqe,metric_musiq,delta_vs_osdenhancer_musiq,relative_gain_musiq,metric_maniqa,delta_vs_osdenhancer_maniqa,relative_gain_maniqa,metric_brisque,delta_vs_osdenhancer_brisque,relative_gain_brisque,metric_dover_overall,delta_vs_osdenhancer_dover_overall,relative_gain_dover_overall,metric_dover_aesthetic,delta_vs_osdenhancer_dover_aesthetic,relative_gain_dover_aesthetic,metric_dover_technical,delta_vs_osdenhancer_dover_technical,relative_gain_dover_technical,metric_fastervqa,delta_vs_osdenhancer_fastervqa,relative_gain_fastervqa,metric_md_vqa,delta_vs_osdenhancer_md_vqa,relative_gain_md_vqa,metric_ewarp_x1000,delta_vs_osdenhancer_ewarp_x1000,relative_gain_ewarp_x1000
424,2026-07-28T06:33:54+00:00,2026-07-28T06:40:01+00:00,367.108,94059515f33405dd3bd9857ce610928273faa1e59b4209818d06f1de397a6f33,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content",low quality,4.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,3db5e4f0db5f587637cf96e3b0ec39043864c94e4a873759c2efef301d62d496,results_test/UDM10,3.2177605660269752,3,2,-0.04181891287527151,0,0,26.34318108712473,-0.04181891287527151,-0.0015849502700500855,0.7789028840948926,0.005002884094892579,0.006464509749182812,0.25310558328224764,0.003905583282247632,-0.01567248508125053,0.1224275481316351,0.005727548131635105,-0.04907924705771298,0.38405464450197835,-0.022745355498021647,-0.055912869955805425,0.5519709082380417,-0.011729091761958244,-0.020807329717860996,4.824788573781365,0.2649885737813653,-0.0581140782010977,31.315270164387186,-0.20742983561281392,0.0065803321293167755,3.080381829123343,0.18928182912334313,0.06547052302699427,65.65695547288463,-0.009244527115370715,-0.00014078060121296368,0.3146239072565109,-0.007976092743489094,-0.024724404040573758,28.35276351436492,-5.1555364856350785,0.1538584913479669,0.5662017077207565,0.008801707720756502,0.015790648942871372,0.9816863536834717,0.0035863536834717102,0.003666653392773449,0.10610314272344112,0.0030031427234411268,0.029128445426199096,0.7662627095059936,-0.02863729049400643,-0.036026280656694464,83.18700000000001,10.082000000000008,0.1379112235825184,1.861712022170347,0.2694120221703469,-0.1691967733281083
425,2026-07-28T06:40:01+00:00,2026-07-28T06:46:24+00:00,382.982,791e0c80aca4962ace3aaa5bcf00f21fa4710fe1779ea2eca0bd0a63dcf9bd27,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content",low quality,4.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,9d560a05de2fde5d905517691666ac1fd77925275ad11359a9aa074f2e0758fb,results_test/UDM10,3.2168216943395542,3,2,-0.1051980098601355,0,0,26.279801990139866,-0.1051980098601355,-0.003987038463526075,0.7773308049052355,0.003430804905235507,0.0044331372337970115,0.25391939450656215,0.004719394506562141,-0.018938180202897836,0.12197275007924727,0.005272750079247268,-0.04518209151025937,0.3808254482765351,-0.02597455172346491,-0.06385091377449585,0.5497571127068613,-0.01394288729313864,-0.024734588066593295,4.797442147240219,0.23764214724021926,-0.05211679179793396,31.081050601488887,-0.44164939851111384,0.014010519356245303,3.0744541637359126,0.18335416373591285,0.06342020813389812,65.6475894681869,-0.018610531813109787,-0.00028341112799445966,0.3132941097742127,-0.009305890225787317,-0.02884652890820619,28.212763041834677,-5.2955369581653216,0.1580365747640233,0.56222163438797,0.0048216343879700085,0.008650223157463237,0.9813581883907319,0.0032581883907318865,0.003331140364719238,0.10281052440404892,-0.0002894755959510775,-0.0028077167405536133,0.7707831718078066,-0.024116828192193407,-0.030339449229077123,83.172,10.066999999999993,0.13770603925860053,1.8823345085062708,0.29003450850627077,-0.1821481558162851
426,2026-07-28T06:46:25+00:00,2026-07-28T06:53:15+00:00,410.127,981534bd57e56bbbc64a730f7638cc93460e5de58847a2b52c2065dd85a3e351,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content",low quality,5.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,333e80def4a4e5271a73831cd072edf9c2fbc237a982bc53ccb55791efd6038b,results_test/UDM10,3.3164414406270737,3,3,-0.17925607496692209,0,0,26.20574392503308,-0.17925607496692209,-0.0067938629890817535,0.775629224475299,0.001729224475298996,0.002234428834861088,0.2549178338098911,0.005717833809891076,-0.02294475846665761,0.1215978785868614,0.004897878586861401,-0.04196982508021766,0.37829572991017374,-0.028504270089826256,-0.07006949382946474,0.5486570812040759,-0.01504291879592412,-0.026686036537030552,4.76382491593178,0.20402491593177974,-0.04474426859331105,30.78847824466314,-0.7342217553368613,0.023291842238668047,3.0662223904363572,0.17512239043635747,0.0605729274104519,65.66044552710748,-0.005754472892519402,-8.763218965798846e-05,0.31172018084795244,-0.010879819152047554,-0.033725415846396635,28.086861690398184,-5.421438309601815,0.16179389314294712,0.565364682674408,0.007964682674407975,0.014288989369228516,0.9816054284572602,0.003505428457260207,0.003583916222533695,0.1035266436636448,0.0004266436636447962,0.004138153866583862,0.771407747757291,-0.02349225224270901,-0.029553720270108202,83.065,9.959999999999994,0.1362423910813213,1.896232689008078,0.303932689008078,-0.19087652390132387
427,2026-07-28T06:53:16+00:00,2026-07-28T06:59:21+00:00,365.359,1fb3709789c3242468c50e08fac184536b6e283b26fdeeb8d413c66e092a81d5,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content","blurry, dull, low quality",0.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,2c9244cf3b2ed450cfd7b151bfc84adf2a6c2e96711dcc9cfe0ed392492649a6,results_test/UDM10,2.214148294814569,2,2,0.112665922103389,0,0,26.49766592210339,0.112665922103389,0.004270074743353761,0.7834751210935028,0.00957512109350278,0.012372556006593592,0.24992533854899865,0.0007253385489986441,-0.002910668334665506,0.12510549099214616,0.008405490992146158,-0.07202648665078114,0.3945796927617442,-0.01222030723825579,-0.030040086623047666,0.5576108463348881,-0.006089153665111868,-0.01080211755386175,4.947092059888497,0.38729205988849724,-0.08493619454548385,32.55280632794181,1.0301063279418088,-0.032678239108382495,3.13598389356367,0.24488389356367035,0.08470267149654816,65.5936267852783,-0.0725732147217002,-0.0011051837128035456,0.31901892851437286,-0.003581071485627141,-0.01110065556611017,30.155403383316536,-3.352896616683463,0.10006167476963806,0.5602886945009231,0.0028886945009231058,0.005182444386299077,0.9808853566646576,0.0027853566646576233,0.0028477217714524316,0.10884500481188297,0.0057450048118829755,0.05572264609003856,0.7542420206558114,-0.04065797934418869,-0.05114854616201873,84.08099999999999,10.975999999999985,0.15014020928801017,1.8307979752232009,0.23849797522320082,-0.14978206068153038
428,2026-07-28T06:59:22+00:00,2026-07-28T07:05:21+00:00,359.154,c071649625739db2bb0b97ab23b31e3bd61973a49510cb12e1d83b4434e72a39,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content","blurry, dull, low quality",1.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,0a5dad0b5d260abf5515f199585e4be72c1a9f1aff87502c5be5420800693d10,results_test/UDM10,2.2147247386452955,2,2,0.11613762271019468,0,0,26.501137622710196,0.11613762271019468,0.0044016533147695535,0.7834640733587905,0.009564073358790504,0.012358280603166434,0.2504944081748685,0.0012944081748685055,-0.005194254313276507,0.12546930140064608,0.008769301400646079,-0.07514397087100325,0.39481598470480217,-0.011984015295197825,-0.02945923130579603,0.5576139750980562,-0.006086024901943765,-0.010796567149093073,4.946351332069226,0.3865513320692262,-0.08477374710935265,32.559139854748366,1.036439854748366,-0.03287915866180137,3.1270365057453033,0.23593650574530356,0.08160786750555275,65.51508562641759,-0.1511143735824163,-0.002301250469532519,0.31886364719079385,-0.003736352809206145,-0.011581998788611733,29.87320202242943,-3.6350979775705667,0.10848350938634807,0.5530853062868119,-0.004314693713188156,-0.0077407493957448075,0.9808834910392761,0.002783491039276109,0.002845814374068203,0.10298335291445256,-0.00011664708554744163,-0.001131397531982945,0.7554155109510302,-0.03948448904896984,-0.049672272045502376,83.98100000000001,10.876000000000005,0.1487723137952261,1.8211986702711633,0.22889867027116328,-0.14375348255426948
429,2026-07-28T07:05:22+00:00,2026-07-28T07:11:31+00:00,369.117,a36fa78248967a489d589381a8174fc641367b9082179088d0262a913a044372,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content","blurry, dull, low quality",1.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,c1ed70e453c67950806e744b3bd17806c5de25fb106aa1fd7910aed01de65fed,results_test/UDM10,2.214802539912877,2,2,0.11323547486335883,0,0,26.49823547486336,0.11323547486335883,0.004291660976439599,0.7833318658357706,0.009431865835770603,0.012187447778486371,0.2510709412155613,0.0018709412155612781,-0.007507789789571742,0.12579694063432753,0.009096940634327533,-0.07795150500709111,0.39451333640083186,-0.012286663599168135,-0.030203204521062278,0.5574526684899483,-0.006247331510051635,-0.01108272398448046,4.943298040449272,0.3834980404492718,-0.08410413624485105,32.56883362062661,1.0461336206266125,-0.03318667565362778,3.1160470747178595,0.22494707471785969,0.07780674301057026,65.44808131187195,-0.21811868812805812,-0.00332162799321505,0.31851593623718905,-0.004084063762810952,-0.012659838074429487,29.61245392830141,-3.895846071698589,0.11626510660638079,0.558463168144226,0.0010631681442260232,0.0019073701905741357,0.9808286011219025,0.0027286011219025408,0.002789695452308088,0.10554136410355568,0.0024413641035556793,0.02367957423429369,0.7499003540665174,-0.0449996459334826,-0.056610449029415776,83.809,10.703999999999994,0.14641953354763687,1.8224907625456883,0.23019076254568827,-0.14456494539074813
430,2026-07-28T07:11:31+00:00,2026-07-28T07:17:39+00:00,367.89,2c5f251d19498ff136a9a8b4c2e73bf13be80c1b5866f1da1dd4c813169748cb,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content","blurry, dull, low quality",2.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,f21795100292002b7b0e3f6e58790e7a2d0f295d5609e9c65dd75b087e514f35,results_test/UDM10,2.214718689913095,2,2,0.1038625052667399,0,0,26.48886250526674,0.1038625052667399,0.003936422409199921,0.7830688314867188,0.009168831486718765,0.011847566205864794,0.2516529277928414,0.0024529277928413695,-0.00984320944157853,0.12603786183941748,0.009337861839417483,-0.08001595406527406,0.3937420099492996,-0.013057990050700408,-0.03209928724360966,0.5568030242958375,-0.006896975704162478,-0.012235188405468295,4.933945672203178,0.37414567220317796,-0.08205308833790473,32.469020905318516,0.9463209053185153,-0.03002029982579269,3.103143496282639,0.2120434962826394,0.07334353577622338,65.3708250968687,-0.29537490313130377,-0.004498126937927028,0.3180005027642173,-0.004599497235782679,-0.01425758597576776,29.393555081275203,-4.114744918724796,0.12279778200400486,0.5589915424585342,0.001591542458534212,0.0028552968398532688,0.9801686525344848,0.0020686525344848494,0.002114970385936867,0.10819269716739655,0.005092697167396548,0.04939570482440881,0.7558223591302817,-0.03907764086971832,-0.04916044894919904,83.641,10.536000000000001,0.14412146911975926,1.8150063440407394,0.2227063440407393,-0.13986456323603547
431,2026-07-28T07:17:40+00:00,2026-07-28T07:23:52+00:00,372.741,216c7bf557ae7c69fb43792f7a1ac2ea833af08b39771dbbf279ce558e8c8e67,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content","blurry, dull, low quality",2.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,6e22e05edd627ff8213976b8040c57a866d3a19203e1261fa03b640b76062688,results_test/UDM10,2.2141677196792093,2,2,0.08749865993376815,0,0,26.47249865993377,0.08749865993376815,0.0033162273994227077,0.7826590151132296,0.008759015113229518,0.011318019270228089,0.2522516439758962,0.0030516439758962177,-0.012245762343082736,0.12616015134319186,0.009460151343191864,-0.08106385041295514,0.3919326693300277,-0.014867330669972312,-0.036547027212321316,0.5555872777777333,-0.008112722222266666,-0.014391914533025841,4.922896931471104,0.36309693147110433,-0.07963001260386515,32.35453806286309,0.8318380628630919,-0.026388541047026173,3.091260544715389,0.20016054471538913,0.06923335225879047,65.27814631308279,-0.38805368691721753,-0.005909489005260202,0.31733227494743566,-0.005267725052564343,-0.01632896792487397,29.168753150201617,-4.339546849798381,0.1295066252181812,0.5462483018636703,-0.011151698136329657,-0.020006634618460094,0.9797320246696473,0.0016320246696472918,0.001668566270981793,0.10013237558305263,-0.0029676244169473676,-0.028783941968451673,0.7436829373702026,-0.051217062629797416,-0.06443208281519362,83.486,10.381,0.1420012311059435,1.8155688466019153,0.22326884660191526,-0.14021782742065894
432,2026-07-28T07:23:54+00:00,2026-07-28T07:30:10+00:00,375.681,c6e60ccea269baaf130381a7438e00d3261b414c92ba299d4f9d604bc78b9211,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content","blurry, dull, low quality",3.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,c34ebb522c53b0ffa3fd61b6942ee0282208ae97acf303908c06d0b8ad59c609,results_test/UDM10,2.2131507563730364,2,2,0.06402403431553694,0,0,26.44902403431554,0.06402403431553694,0.0024265315260768214,0.7821238240794257,0.008223824079425679,0.010626468638616977,0.2528690503489587,0.0036690503489586745,-0.014723316007057282,0.12623159885406493,0.009531598854064932,-0.08167608272549214,0.3899531815801897,-0.016846818419810283,-0.04141302463080208,0.5544321076523873,-0.009267892347612716,-0.016441178548186476,4.9112747748344905,0.3514747748344904,-0.07708118225239932,32.28289024085619,0.7601902408561898,-0.0241156449433643,3.0776152910724766,0.18651529107247677,0.06451360764846487,65.19090564481675,-0.4752943551832516,-0.0072380365421366175,0.31638336592624267,-0.006216634073757332,-0.019270409404083484,28.950501669606854,-4.557798330393144,0.1360199810313607,0.5455104768276214,-0.011889523172378569,-0.02133032503117791,0.9796494305133819,0.0015494305133819664,0.0015841228027624644,0.10129120331257582,-0.0018087966874241745,-0.01754409978102982,0.7605197820912198,-0.03438021790878021,-0.04325099749500592,83.408,10.302999999999997,0.14093427262157165,1.8212574245262663,0.22895742452626622,-0.143790381540078
433,2026-07-28T07:30:10+00:00,2026-07-28T07:36:33+00:00,382.744,4026cbebcf69a20902073ec6e7ddf01ebcfca19ae37cbda20ca7792b943c9cb5,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content","blurry, dull, low quality",3.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,737de5ac4b5afd92b8378864d1ea9b7add363310cb6394b3722e84fb6b22c64b,results_test/UDM10,2.2118873862141495,2,2,0.03278782260033708,0,0,26.41778782260034,0.03278782260033708,0.0012426690392396088,0.7814435603650571,0.0075435603650571,0.009747461383973512,0.2534669342540925,0.004266934254092497,-0.017122529109520453,0.12619696221043988,0.009496962210439885,-0.08137928200891076,0.3872590139027564,-0.019540986097243584,-0.048035855696272334,0.5529370019512792,-0.010762998048720829,-0.019093485983184014,4.890567934814712,0.3307679348147117,-0.07254000938960298,32.13655885094653,0.6138588509465279,-0.019473549250112708,3.06433082126802,0.17323082126802003,0.059918654238186174,65.0713500545871,-0.5948499454129035,-0.009058692986847167,0.3152285292023612,-0.0073714707976387794,-0.022850188461372534,28.756661495085687,-4.751638504914311,0.14180482163864808,0.5518870621919632,-0.005512937808036855,-0.009890451754640931,0.9795156598091126,0.0014156598091126238,0.0014473569257873672,0.10624360255897045,0.0031436025589704486,0.030490810465280783,0.763448732213144,-0.03145126778685603,-0.039566320023721256,83.309,10.203999999999994,0.1395800560837151,1.8281663931702496,0.2358663931702496,-0.1481293683164288
434,2026-07-28T07:36:34+00:00,2026-07-28T07:42:55+00:00,380.957,f5110425cc5ce287788e3326e06344b5b1032bcefef3ee440c5b23a2525c503f,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content","blurry, dull, low quality",4.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,d22be9a1ea8f6388836880ffe3728a369d83fdfb7dbb8dc6604f7d29d7731e03,results_test/UDM10,2.210732741368978,2,2,-0.006420066587388362,0,0,26.378579933412613,-0.006420066587388362,-0.0002433225919040501,0.7806267520187007,0.006726752018700655,0.008692017080631418,0.25411798374787453,0.004917983747874527,-0.019735087270764555,0.12609485407029428,0.009394854070294278,-0.08050431936841712,0.38466490910899254,-0.02213509089100746,-0.05441271113816976,0.5515966758612664,-0.012103324138733607,-0.02147121543149478,4.875321103121517,0.31552110312151704,-0.06919625929240691,31.95309370378656,0.43039370378656017,-0.013653453028660622,3.05032786246269,0.15922786246269016,0.05507518330832215,64.97435883552798,-0.6918411644720237,-0.010535727124030683,0.31387601333760445,-0.008723986662395544,-0.027042736089260833,28.576888545866932,-4.931411454133066,0.14716984908613884,0.550413453578949,-0.00698654642105101,-0.01253417011311627,0.9786354064941406,0.0005354064941406333,0.0005473944322059435,0.10588403902947903,0.0027840390294790324,0.027003288355761712,0.7432444789245394,-0.051655521075460675,-0.06498367225495115,83.249,10.143999999999991,0.13875931878804446,1.8395225596759701,0.24722255967597007,-0.15526129477860331
435,2026-07-28T07:42:57+00:00,2026-07-28T07:49:23+00:00,385.806,73df2e3532dd511c97f0316dc21bca6951ddf0dbdca7eacaadeb3ee3dddfe320,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content","blurry, dull, low quality",4.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,79aa17f7f0dad2580db61fb586705e8afca0b397679ddb72c278b79699bab0aa,results_test/UDM10,2.2093345754264964,2,2,-0.05332992184547081,0,0,26.33167007815453,-0.05332992184547081,-0.002021221218323699,0.7796642730845367,0.005764273084536642,0.007448343564461354,0.25479205969360563,0.005592059693605628,-0.02244004692458117,0.1259584867185162,0.009258486718516201,-0.07933579021864783,0.38255377666604135,-0.02424622333395865,-0.05960231891336935,0.5497969005377062,-0.013903099462293733,-0.024664004722891136,4.854128844701597,0.2943288447015968,-0.06454863035694478,31.78413957713236,0.26143957713236077,-0.008293692390955114,3.035131742492799,0.14403174249279926,0.049819010927605156,64.86309394836427,-0.8031060516357371,-0.01223012831008551,0.31238762075381893,-0.01021237924618107,-0.03165647627458484,28.416055790070565,-5.092244209929433,0.15196963766975446,0.5487748891115188,-0.008625110888481169,-0.015473826495301702,0.9783209443092347,0.0002209443092346941,0.00022589132934740222,0.10571820437908172,0.0026182043790817233,0.025394804840753866,0.7560162723407993,-0.038883727659200784,-0.04891650227601054,83.16300000000001,10.058000000000007,0.13758292866425015,1.8466284747410096,0.2543284747410095,-0.15972396831062582
436,2026-07-28T07:49:25+00:00,2026-07-28T07:56:06+00:00,401.214,ae29e7c208c410bb13079fce619246ff71ea00b630977ea3a3b9c034816c056e,"best quality, high quality, sharp and clear video, vivid natural colors, pleasing contrast, clean details, stable frames, faithful to the input content","blurry, dull, low quality",5.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,a4949e5ebc49f2bec194a667e2addddab9aa1596ed1fc8b5b2e0d1d463ab8264,results_test/UDM10,2.207812953747416,2,2,-0.10732926276422816,0,0,26.277670737235773,-0.10732926276422816,-0.004067813635180146,0.7785625963937117,0.004662596393711693,0.0060248047470108455,0.2554793988745059,0.006279398874505876,-0.025198229833490675,0.12584011996946026,0.009140119969460264,-0.07832150787883688,0.3800483382036609,-0.026751661796339088,-0.06576121385530749,0.5476626601911361,-0.016037339808863904,-0.028450132710420267,4.830842998272169,0.2710429982721685,-0.05944186110622582,31.55664943658523,0.0339494365852282,-0.0010769837794740995,3.021804493088876,0.1307044930888761,0.04520926051982848,64.75807886431294,-0.9081211356870682,-0.013829354153081314,0.31062463120587414,-0.011975368794125862,-0.037121415976831565,28.290370227444555,-5.217929772555443,0.1557205161871967,0.5408253818750381,-0.01657461812496186,-0.02973559046458891,0.9777557790279389,-0.00034422097206110447,-0.0003519281996330687,0.10136507861316205,-0.001734921386837951,-0.016827559523161503,0.7524328349875795,-0.04246716501242054,-0.05342453769332059,82.965,9.86,0.134874495588537,1.8622218987487336,0.2699218987487335,-0.16951698721894964
437,2026-07-28T08:04:15+00:00,2026-07-28T08:10:24+00:00,368.604,c46f4b4cdc0113829e51a323ca488bbd3387488c60b9979360de30ead5c47f6e,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","low aesthetic score, low image quality, blurry, dull, flat, noisy, artifacts",2.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,4db08e200d34f9602876a72b369a18de8d097d82004fcd5ad6d6293137c98fc7,results_test/UDM10,3.2150249062717124,3,2,0.08665800525295708,0,0,26.47165800525296,0.08665800525295708,0.003284366316200761,0.7830401199653407,0.009140119965340698,0.01181046642375074,0.2500210577201459,0.0008210577201458735,-0.003294774157888738,0.12482097591123273,0.00812097591123273,-0.06958848252984345,0.3965905932168806,-0.010209406783119379,-0.025096870164993557,0.5577634655660197,-0.005936534433980234,-0.010531372066667082,4.950458296768312,0.3906582967683123,-0.08567443676659334,32.629568704006275,1.1068687040062741,-0.035113385084598533,3.14738079847828,0.2562807984782802,0.08864473677087623,65.74719289964244,0.08099289964243894,0.0012334031761003215,0.31977361171476304,-0.002826388285236958,-0.008761278007554118,30.331743006552422,-3.1765569934475764,0.09479910927882275,0.5532150417566299,-0.004184958243370063,-0.007507998283764016,0.9810198724269867,0.0029198724269867693,0.002985249388597045,0.10129538737237453,-0.0018046126276254626,-0.017503517241760063,0.7642702677927763,-0.03062973220722376,-0.03853281193511606,83.629,10.524000000000001,0.14395732166062514,1.836240511838696,0.24394051183869592,-0.15320009535809578
438,2026-07-28T08:10:25+00:00,2026-07-28T08:16:38+00:00,373.023,566f7c53cf87f3785e909d0d290554468a59c465f6ecab7f28a3a69e4255560a,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","low aesthetic score, low image quality, blurry, dull, flat, noisy, artifacts",2.500000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,615d015a56f64e0d720c7211fb37ef5338c2f62bdd617b9cfef831421cfcdbea,results_test/UDM10,3.2144143696601817,3,2,0.05752215354672785,0,0,26.44252215354673,0.05752215354672785,0.0021801081503402633,0.7825547950270438,0.008654795027043805,0.011183350597032956,0.2500305085412918,0.000830508541291769,-0.003332698801331336,0.12471557894060688,0.00801557894060688,-0.06868533796578304,0.39693527433180037,-0.009864725668199625,-0.024249571455751292,0.5579616472605735,-0.005738352739426467,-0.010179799076506062,4.947259330928539,0.38745933092853857,-0.08497287840004793,32.80216147755937,1.279461477559373,-0.04058857513979998,3.161237049102783,0.27013704910278324,0.09343746293894478,65.82919385356288,0.16299385356288099,0.0024821575416710726,0.32007195367928476,-0.002528046320715238,-0.00783647340581289,30.565085527973793,-2.943214472026206,0.08783538621852514,0.5578523993492126,0.0004523993492125955,0.0008116242361187576,0.980653977394104,0.0025539773941040123,0.0026111618383641883,0.1067864302545786,0.0036864302545785987,0.03575587055847332,0.7641934928679881,-0.03070650713201195,-0.03862939631653283,83.817,10.711999999999989,0.14652896518705955,1.8515405684593134,0.2592405684593133,-0.16280887298832714
439,2026-07-28T08:16:39+00:00,2026-07-28T08:22:40+00:00,360.825,babff9e085699c4850e56cf467e0bd5f33b56ae9199f1cbba49d7d53a710c828,"photorealistic high image quality video restoration, natural sharpness, vivid but realistic colors, balanced contrast, clean pleasing frames, faithful original content, stable motion","low aesthetic score, low image quality, blurry, dull, flat, noisy, artifacts",3.000000,Low-CFG fidelity prompt with artifact-focused negative prompt.,,prompt_negative_cfg,0,0,completed,,450b9431939effa1a55af4d7a4ebee5c0eefe381f0763b2c5c105d7b37a6da11,results_test/UDM10,3.21317986076362,3,2,0.02286649642452332,0,0,26.407866496424525,0.02286649642452332,0.0008666475809938722,0.7819703137993745,0.008070313799374507,0.010428109315640918,0.2500638571477706,0.0008638571477705692,-0.003466521459753488,0.12460166638897312,0.00790166638897312,-0.06770922355589648,0.39643986326071523,-0.010360136739284764,-0.025467396114269333,0.557169373285386,-0.0065306267146140184,-0.011585287767631753,4.942335588143007,0.38253558814300703,-0.0838930628849965,32.89991628234431,1.3772162823443068,-0.043689667520368076,3.1725542826037256,0.28145428260372585,0.0973519707390702,65.90325864976452,0.23705864976452062,0.0036100558546789765,0.32003899055623236,-0.0025610094437676367,-0.007938652956502285,30.82837307837702,-2.679926921622979,0.07997800311036307,0.5567234009504318,-0.0006765990495681828,-0.0012138483128241529,0.9808382272720337,0.0027382272720337664,0.0027995371352967655,0.10675224028527737,0.003652240285277372,0.035424251069615637,0.7641815984619367,-0.030718401538063378,-0.03864435971576723,83.811,10.706000000000003,0.14644689145749268,1.865237132878974,0.27293713287897403,-0.171410621666127
